claim_id,customer_id,policy_id,age,insurance_type,region,claim_amount,policy_annual_premium,months_as_customer,num_previous_claims,police_report_filed,witnesses,injury_claim,vehicle_claim,total_claim_amount,fraud_reported
1012,8221,621393,32,Home,Casablanca,10822.79,4642.01,194,1,0,3,0,0,1714.11,0
1013,4310,100654,68,Travel,Casablanca,17816.63,5478.09,26,1,1,0,0,0,6725.07,1
1014,4300,678921,50,Life,Tangier,4193.68,12871.06,64,0,1,2,0,0,9255.18,0
1015,7722,117143,54,Auto,Tangier,790.34,12650.82,224,3,1,1,1,1,7020.79,0
1016,8218,680222,64,Life,Rabat,702.08,667.58,58,0,1,2,1,0,3089.11,0
1017,8776,429478,48,Travel,Tangier,5068.14,8218.04,131,1,0,1,1,1,8475.73,0
1018,4675,727751,52,Life,Tangier,789.73,3741.38,30,2,1,0,1,0,7903.21,0
1019,4054,225851,18,Auto,Casablanca,594.62,5141.35,19,0,0,2,0,0,17057.28,0
1020,8970,653375,25,Travel,Rabat,8608.37,813.94,10,3,1,0,0,0,7889.73,1
1021,3143,766978,29,Travel,Fes,1718.91,11371.32,89,1,0,3,0,0,735.03,0
1022,6207,894878,71,Life,Tangier,54354.36,14283.55,174,1,1,1,0,1,10820.44,0
1023,3538,988559,74,Travel,Agadir,1354.3,3679.37,147,2,1,0,0,1,3289.86,0
1024,5547,411011,36,Life,Tangier,1641.18,5455.71,127,2,0,0,1,1,4063.24,0
1025,6619,544244,42,Home,Fes,4587.33,3493.29,186,2,0,2,1,1,1566.59,0
1026,9356,946533,74,Travel,Casablanca,3810.36,13985.71,124,2,0,1,1,1,5632.93,0
1027,7612,258272,49,Life,Rabat,2694.53,635.66,107,0,1,2,0,1,35384.85,0
1028,6005,326179,29,Home,Casablanca,2618.73,8966.0,85,3,0,0,0,0,14285.08,1
1029,1822,974506,30,Travel,Marrakech,146005.34,13126.08,6,1,1,1,1,0,1502.97,0
1030,1943,816825,45,Home,Tangier,21871.18,3201.45,51,1,0,2,1,0,4025.18,1
1031,7150,602716,18,Travel,Agadir,8202.78,9054.93,142,1,1,0,0,0,13476.21,0
1032,5425,317508,68,Auto,Marrakech,685.05,1234.4,58,2,1,1,0,1,4108.24,0
1033,9966,742710,23,Auto,Tangier,2727.95,12311.48,136,0,0,3,0,1,634.5,0
1034,3198,450036,25,Life,Marrakech,6585.68,4479.22,2,0,1,1,1,1,2846.7,0
1035,5242,319631,21,Health,Fes,7316.32,14836.92,18,1,1,2,0,1,19545.19,0
1036,4695,482188,22,Auto,Tangier,13809.73,13869.14,214,1,1,2,0,0,22183.37,1
1037,4452,139148,42,Health,Agadir,1381.07,11121.48,185,3,1,1,1,0,4118.91,0
1038,2308,969360,39,Home,Tangier,2846.25,7704.22,222,4,0,2,1,1,3735.17,0
1039,5177,251770,45,Home,Marrakech,1204.7,11615.54,228,0,0,1,0,0,495.52,0
1040,9705,535686,56,Health,Rabat,14789.85,2393.83,92,1,0,1,0,1,4464.7,1
1041,7852,585287,40,Life,Marrakech,6895.28,4997.89,163,2,1,0,1,0,2776.79,0
1042,7035,938092,21,Travel,Tangier,1621.63,890.0,194,3,1,3,0,1,739.83,0
1043,4594,921882,69,Health,Tangier,3904.38,9852.86,56,2,1,2,0,1,1894.37,0
1044,5841,811823,21,Health,Rabat,3166.47,12180.3,228,1,1,0,1,0,1325.29,0
1045,2409,395901,64,Health,Casablanca,1036.99,14221.14,210,0,0,1,1,0,5208.18,0
1046,5566,178012,38,Health,Rabat,9101.55,10454.35,43,2,1,1,0,0,23175.75,0
1047,5491,993182,54,Health,Casablanca,3269.43,11115.32,73,1,1,1,1,0,4219.45,0
1048,2555,156116,73,Life,Agadir,1579.42,13484.11,220,1,1,3,0,1,6383.14,0
1049,1804,244233,58,Auto,Tangier,1015.84,14077.48,72,4,1,0,1,0,57676.68,0
1050,2279,132152,19,Travel,Fes,8312.5,7623.81,117,1,0,3,1,0,731.49,0
1051,8083,206379,24,Auto,Fes,4112.43,2091.92,8,1,0,0,1,1,5953.74,1
1052,6986,326905,66,Health,Marrakech,1295.19,7263.05,5,3,1,1,1,0,15434.56,0
1053,6619,120836,33,Auto,Rabat,1640.24,8563.07,13,0,0,1,1,1,6719.1,0
1054,2387,321439,34,Life,Rabat,3000.77,9657.4,7,2,1,0,1,0,966.21,0
1055,3679,286720,37,Home,Fes,3218.18,14844.63,21,1,0,1,0,0,33815.64,0
1056,3106,257403,40,Auto,Casablanca,3753.58,13804.67,221,1,1,2,0,0,11373.09,0
1057,9173,241835,51,Travel,Rabat,356.73,6247.28,37,1,1,0,0,0,6429.28,0
1058,5223,955876,28,Life,Casablanca,3444.37,2145.08,173,0,1,0,0,1,1234.17,0
1059,5831,717397,51,Home,Casablanca,690.23,3614.48,180,0,1,1,0,0,48589.8,0
1060,3768,250259,50,Life,Casablanca,16363.44,3020.09,176,1,1,2,0,0,8837.48,0
1061,4186,243029,43,Health,Casablanca,10420.31,5662.18,62,0,1,3,1,0,7676.22,0
1062,3573,497595,19,Home,Marrakech,11945.1,13209.09,206,2,1,0,0,0,8827.08,1
1063,3599,706306,40,Travel,Marrakech,155.92,6850.54,101,0,1,3,0,1,12810.93,0
1064,5033,747364,58,Home,Fes,2081.79,8725.52,119,1,1,1,0,0,5509.08,0
1065,9428,782465,39,Travel,Marrakech,2714.58,3097.92,179,2,0,0,0,0,4367.86,0
1066,2304,494093,51,Health,Agadir,5943.16,7646.3,132,1,1,3,1,0,522.07,0
1067,8368,803713,32,Travel,Rabat,8787.18,13167.6,120,1,1,0,0,0,2241.54,0
1068,6877,970220,27,Life,Agadir,13926.53,11715.22,86,3,1,2,0,0,35617.91,1
1069,2301,983302,32,Auto,Marrakech,184.97,1677.27,184,1,0,2,1,1,2142.02,0
1070,3541,839945,59,Life,Rabat,1139.61,13000.05,75,0,1,1,0,1,3652.15,0
1071,3051,445452,46,Life,Rabat,3195.05,4470.51,34,0,1,1,0,0,1551.75,0
1072,7809,544783,74,Home,Casablanca,8065.89,10152.89,45,1,1,1,0,0,8181.92,0
1073,9633,420057,40,Health,Fes,7802.3,2622.55,144,1,1,0,0,1,3804.72,0
1074,9996,626925,34,Auto,Casablanca,5270.51,10282.34,137,1,0,2,1,0,3672.55,0
1075,1074,565994,26,Travel,Casablanca,1387.87,1017.67,208,0,1,3,0,0,2206.85,0
1076,7981,928457,67,Home,Agadir,1616.86,9209.35,231,2,1,1,0,0,7459.92,0
1077,6475,862277,53,Health,Marrakech,1400.61,9866.13,16,2,0,3,0,1,21415.1,0
1078,9232,856547,26,Auto,Agadir,918.49,4045.2,95,1,1,1,0,0,904.63,0
1079,8184,461652,33,Life,Marrakech,903.19,14086.15,159,1,0,1,0,0,3628.24,0
1080,6796,706752,53,Health,Agadir,805.26,1166.6,141,2,0,1,0,1,4178.93,0
1081,8141,390886,65,Health,Rabat,4461.05,13429.79,128,2,1,0,0,1,2290.01,0
1082,2622,636119,68,Health,Marrakech,3460.6,6037.51,5,1,1,3,1,1,15626.04,0
1083,9041,213768,50,Life,Marrakech,980.3,10851.76,123,1,0,2,1,1,15823.63,0
1084,1341,871271,72,Travel,Agadir,382.31,9947.45,127,0,0,2,0,0,6182.96,0
1085,3074,447236,48,Home,Tangier,1913.71,2939.57,175,3,0,1,1,0,2493.1,0
1086,8992,977311,23,Travel,Rabat,17607.26,5125.49,167,1,1,2,1,0,15487.8,0
1087,1645,974802,27,Auto,Rabat,3002.65,8180.27,18,3,1,1,1,1,3659.21,0
1088,5263,729112,33,Home,Tangier,7786.07,12774.4,148,3,1,1,0,1,13076.07,0
1089,9801,188741,21,Auto,Agadir,3699.88,14345.47,130,3,0,3,1,1,56554.91,0
1090,7136,118830,71,Life,Agadir,2780.09,798.51,40,2,0,1,1,1,4917.31,0
1091,9646,417188,39,Travel,Rabat,508.94,5612.09,158,1,1,1,1,1,5756.65,0
1092,3969,960380,30,Health,Agadir,1829.83,10188.09,10,0,0,0,1,1,2445.17,1
1093,4028,169202,33,Home,Fes,1569.09,8152.08,64,4,1,3,0,1,13614.15,0
1094,8643,399189,69,Health,Fes,17631.85,14173.82,42,0,1,0,0,0,6070.45,0
1095,3681,317394,46,Auto,Tangier,3714.0,746.06,203,2,0,0,1,1,1397.51,0
1096,4629,610473,23,Health,Marrakech,13808.55,6847.22,181,4,0,0,0,1,2407.15,1
1097,5225,302123,43,Health,Fes,11532.63,10197.66,93,2,0,1,0,0,34836.72,0
1098,4067,993941,28,Life,Agadir,1080.2,3654.96,181,1,1,0,0,0,3844.79,0
1099,6941,257699,41,Life,Tangier,2985.11,11025.14,40,1,1,2,1,1,1642.49,0
1100,2386,377342,46,Travel,Fes,22513.14,1677.82,144,1,1,1,0,0,5928.37,0
1101,3866,955953,20,Auto,Casablanca,5859.47,7040.06,176,1,0,2,1,0,2889.59,0
1102,5788,604655,69,Life,Tangier,5449.41,10305.41,125,0,1,0,1,0,4083.85,0
1103,6490,730759,27,Life,Rabat,8922.2,4367.98,61,0,0,0,0,1,8444.51,0
1104,5124,915907,18,Travel,Fes,5305.28,1570.77,220,3,0,2,1,0,6893.07,1
1105,9340,336824,69,Home,Rabat,5742.36,14376.81,209,1,1,1,0,1,5086.3,0
1106,4850,612214,60,Travel,Tangier,4283.53,13750.43,166,0,1,0,0,1,2662.53,0
1107,6415,119403,43,Health,Fes,1982.85,13932.36,114,1,1,3,1,1,828.18,0
1108,8679,103681,29,Health,Rabat,837.39,14688.28,44,1,1,0,0,1,33547.89,0
1109,7819,453699,31,Life,Marrakech,321.07,3178.12,143,0,1,0,0,1,31594.02,0
1110,9378,979554,42,Life,Marrakech,2007.71,2787.75,95,4,1,1,0,0,5035.06,0
1111,2333,739548,25,Travel,Casablanca,5033.77,996.11,61,0,1,0,1,0,11323.89,0
1112,5150,797652,60,Travel,Agadir,3969.06,13431.43,7,1,1,0,0,1,4758.23,0
1113,7766,729674,21,Auto,Tangier,6393.86,11415.06,124,4,0,2,0,0,2270.35,0
1114,3711,857666,45,Health,Agadir,2562.52,9682.3,238,3,0,0,1,0,5290.78,1
1115,5853,498845,24,Travel,Agadir,78151.15,13951.3,30,2,1,0,0,0,5658.3,1
1116,7212,193246,27,Home,Rabat,33952.19,8838.61,164,3,1,2,0,0,21794.88,1
1117,8479,195864,68,Auto,Casablanca,482.45,2381.1,113,1,1,1,1,1,5404.76,0
1118,6408,308886,74,Travel,Tangier,6553.87,3064.53,90,0,0,0,1,1,27028.26,0
1119,8715,370561,53,Life,Marrakech,9533.15,2416.67,139,4,1,1,1,1,4184.82,0
1120,9942,481032,19,Travel,Agadir,233.45,4961.04,123,2,1,0,1,0,2787.95,0
1121,2762,265837,43,Life,Rabat,3641.9,6002.7,198,2,1,1,0,0,21794.97,0
1122,8101,960931,70,Life,Agadir,5543.04,12054.17,106,0,0,1,1,0,19825.3,0
1123,8674,345160,67,Health,Fes,2960.92,3273.18,157,1,1,3,0,0,5307.85,0
1124,7122,287646,31,Health,Marrakech,4737.04,11017.79,92,1,1,1,0,1,6921.04,0
1125,1481,583761,33,Travel,Agadir,3277.63,7622.81,207,1,1,2,0,0,6537.23,0
1126,1153,883566,71,Travel,Fes,6926.4,14995.07,93,2,1,0,1,0,6071.42,0
1127,8617,914107,60,Home,Fes,19110.84,11760.45,134,1,1,1,0,0,3389.47,0
1128,2524,356681,59,Auto,Rabat,7515.31,14549.82,112,4,0,0,0,0,53959.49,1
1129,3120,565483,34,Auto,Rabat,12214.45,5464.1,204,0,0,1,0,1,3294.64,0
1130,3343,795923,63,Travel,Fes,838.07,2284.23,51,0,0,1,0,1,8570.27,0
1131,6136,635620,39,Health,Casablanca,33958.96,7835.49,80,3,1,3,1,0,5945.38,1
1132,6760,879105,21,Home,Agadir,4349.92,2301.47,110,0,1,3,0,0,396.28,0
1133,2240,905609,36,Auto,Fes,1865.57,7640.55,38,1,0,1,0,1,5529.22,0
1134,1060,320326,19,Travel,Fes,4907.19,4414.14,201,5,1,0,1,1,3708.94,1
1135,2639,823807,56,Health,Rabat,1550.71,7620.18,22,1,1,1,1,0,2817.08,0
1136,7185,361849,26,Health,Agadir,3518.14,14269.72,225,1,1,2,1,0,1739.13,0
1137,8970,419248,36,Health,Tangier,4278.46,4690.99,90,3,0,0,0,0,29817.11,1
1138,2252,446479,33,Life,Marrakech,1308.35,14904.79,182,5,1,1,0,1,1614.93,0
1139,5203,477082,71,Health,Rabat,3593.71,3825.28,168,0,1,0,1,0,4058.61,0
1140,9363,180730,42,Travel,Agadir,1285.45,3517.57,135,2,0,0,1,1,2914.3,0
1141,4549,498167,65,Home,Agadir,1275.55,8399.43,110,2,1,0,0,1,1707.03,0
1142,5197,337474,35,Travel,Casablanca,886.13,12709.65,224,0,0,3,1,1,10588.33,0
1143,8009,390477,40,Health,Marrakech,1903.7,11367.8,168,1,1,0,0,0,7668.03,0
1144,7667,383817,70,Home,Rabat,1539.43,10991.29,107,0,0,0,0,0,2987.06,0
1145,3322,665158,38,Auto,Rabat,5264.04,4598.18,124,0,1,3,0,1,1957.92,0
1146,5090,353017,28,Auto,Tangier,11109.61,826.49,24,0,1,1,0,0,8300.21,0
1147,7960,751824,56,Travel,Casablanca,6597.88,2845.35,41,3,0,2,0,1,7600.26,1
1148,4004,433245,58,Home,Casablanca,9575.83,5567.36,51,5,0,1,0,0,4250.46,1
1149,6136,909253,21,Travel,Agadir,8654.21,14589.41,167,1,0,1,0,1,20676.75,0
1150,1329,125494,42,Home,Agadir,980.4,13836.77,102,1,1,0,1,0,23637.71,0
1151,4640,723765,49,Home,Rabat,1996.44,3409.35,114,1,0,1,0,0,2956.11,0
1152,8982,488227,47,Travel,Tangier,25217.42,11021.53,229,4,1,1,0,1,39670.33,1
1153,5107,829520,62,Home,Rabat,1550.66,8895.74,211,3,1,1,1,1,3732.11,0
1154,2341,474842,43,Health,Fes,27574.81,1222.72,171,1,1,1,0,0,3780.72,0
1155,9407,473704,74,Home,Agadir,1806.87,5889.73,69,3,1,2,0,0,10027.18,0
1156,1338,494051,53,Home,Fes,255.43,7548.07,222,3,1,1,1,1,6959.57,0
1157,6895,380790,68,Travel,Tangier,2215.57,10179.82,187,1,0,1,0,1,5077.76,0
1158,3708,223777,51,Auto,Rabat,8232.81,4776.12,153,1,1,0,0,0,724.05,0
1159,2750,701648,26,Life,Agadir,21941.65,14040.37,94,0,1,2,0,0,996.21,0
1160,6604,399479,29,Home,Tangier,505.99,7052.25,120,5,1,1,1,0,1361.18,0
1161,3421,955783,19,Life,Rabat,8053.97,4103.68,25,1,1,1,1,0,4966.91,0
1162,8119,233501,55,Home,Rabat,8706.08,5088.21,201,6,0,1,0,0,2926.92,0
1163,9901,404094,22,Travel,Fes,14209.74,11402.34,219,1,1,2,0,0,3369.12,0
1164,6319,684942,22,Travel,Marrakech,120.85,9784.14,152,1,1,3,0,1,3654.89,0
1165,7609,469566,69,Home,Casablanca,21767.98,11261.58,190,0,0,0,0,1,13063.53,1
1166,6387,472078,39,Travel,Agadir,5059.8,4738.96,104,1,1,2,0,1,10657.29,0
1167,4993,219975,22,Travel,Casablanca,5168.7,5239.3,43,0,0,0,1,0,3242.59,1
1168,9680,823503,21,Home,Tangier,10371.31,6252.43,59,2,1,0,1,1,3624.8,1
1169,9044,453330,26,Auto,Casablanca,268.86,3234.6,54,4,1,2,1,1,2073.18,0
1170,9238,466378,46,Home,Fes,10076.88,10520.15,230,1,1,0,1,1,3511.08,1
1171,5873,726614,39,Auto,Marrakech,51529.04,5275.57,79,0,0,0,0,0,18021.93,1
1172,5806,177527,44,Travel,Agadir,576.87,5230.43,230,1,0,1,1,0,12320.17,0
1173,9592,448848,27,Auto,Rabat,2759.29,4405.79,154,3,1,2,1,1,7209.54,0
1174,6913,532601,33,Travel,Rabat,3118.02,7066.0,54,0,0,0,0,0,1681.05,0
1175,8124,266991,59,Auto,Fes,4572.17,11693.65,189,1,0,0,0,1,4661.42,0
1176,4157,196952,59,Auto,Agadir,4970.36,12616.33,222,2,1,0,0,1,3345.36,0
1177,1390,947214,68,Home,Casablanca,1331.7,12165.36,75,1,0,0,1,1,4214.25,0
1178,5430,433260,27,Auto,Rabat,3127.35,9507.31,93,1,1,0,1,1,10832.37,0
1179,9820,565806,23,Travel,Casablanca,24169.28,4566.2,207,0,0,3,1,0,14439.36,1
1180,8686,976058,66,Home,Fes,4853.15,11155.4,172,1,1,0,1,0,56755.07,0
1181,5232,533603,22,Auto,Rabat,4637.35,1070.75,137,1,0,1,0,1,2002.56,0
1182,9007,771183,23,Home,Tangier,1264.64,12073.21,42,0,1,3,1,0,16819.03,0
1183,2521,146015,73,Life,Marrakech,14868.04,11813.3,157,1,1,1,1,1,4286.98,0
1184,2500,202877,64,Home,Casablanca,2297.77,10215.02,79,0,1,0,0,1,2406.85,0
1185,7737,377483,42,Life,Agadir,254.64,1919.92,81,0,1,1,1,0,43186.43,0
1186,4294,623165,68,Life,Casablanca,4935.66,14961.45,208,1,0,3,0,0,28605.58,0
1187,6085,758851,67,Home,Casablanca,6962.68,11467.93,58,2,0,1,1,1,3710.65,0
1188,3419,493922,21,Travel,Casablanca,2082.73,11154.7,86,0,1,1,0,0,2386.39,0
1189,4042,721781,57,Travel,Fes,204.67,1428.11,232,3,1,0,1,0,845.88,0
1190,5497,771088,65,Travel,Fes,780.98,6281.22,191,3,1,1,0,0,17231.55,0
1191,2466,596753,49,Health,Agadir,2596.33,1749.51,177,1,1,0,0,1,634.74,0
1192,4561,815768,73,Life,Fes,1865.89,5735.04,107,0,0,2,0,1,4249.21,0
1193,1614,491670,68,Home,Agadir,5064.47,8772.04,139,1,1,1,0,0,2011.26,0
1194,6392,531739,69,Travel,Agadir,6063.31,13243.65,102,3,0,1,0,1,19807.93,0
1195,8693,745936,52,Travel,Fes,1766.96,4602.6,217,0,0,2,0,0,31093.67,0
1196,4223,387307,27,Home,Rabat,556.25,9539.51,54,1,0,0,1,1,894.31,0
1197,8138,773078,51,Life,Fes,17049.09,2887.45,30,2,1,2,0,0,5332.45,0
1198,3667,711796,53,Home,Rabat,5841.22,5632.48,194,1,0,1,0,0,6437.45,0
1199,8980,839127,23,Health,Tangier,6672.03,14234.94,65,2,0,1,1,1,3684.56,0
1200,1130,401763,60,Health,Fes,4726.66,11340.79,230,1,0,0,1,0,2588.36,0
1201,3983,374270,63,Home,Tangier,11124.47,8414.18,58,2,0,1,0,0,23493.66,1
1202,5278,689214,33,Life,Fes,1886.89,4149.6,185,1,1,1,0,1,2913.24,0
1203,8126,140633,70,Travel,Tangier,8054.55,6005.73,37,3,1,1,0,0,35688.03,0
1204,9230,308726,36,Health,Marrakech,6648.86,2772.05,118,0,1,1,0,0,2535.19,0
1205,8694,103317,51,Health,Tangier,6390.08,5625.27,182,0,1,0,0,1,10635.4,0
1206,7640,407124,42,Life,Rabat,710.84,2684.18,73,2,1,1,1,1,11331.17,0
1207,6468,930547,48,Health,Casablanca,3522.58,12031.95,69,2,0,1,0,0,2532.82,0
1208,1920,817006,66,Health,Agadir,4743.19,1671.01,152,2,0,1,0,1,830.27,0
1209,8564,929590,58,Life,Tangier,25204.66,3246.38,63,2,1,1,0,0,2081.33,0
1210,9684,811323,34,Home,Casablanca,3360.41,10521.92,219,2,1,0,0,1,1511.1,0
1211,9502,540847,64,Travel,Marrakech,10920.11,13586.49,94,3,1,0,1,0,11202.99,1
1212,9930,804676,47,Travel,Marrakech,500.82,14486.58,179,3,0,1,1,0,3363.77,0
1213,4241,467508,56,Health,Rabat,1261.65,12622.33,15,1,1,1,1,0,19419.4,0
1214,1545,552558,71,Travel,Rabat,5048.86,3566.34,175,0,0,1,0,1,8715.2,0
1215,5346,377648,72,Home,Tangier,4996.37,4642.81,201,0,0,2,1,1,4054.22,0
1216,4810,823953,48,Health,Fes,1261.35,13125.91,174,1,1,2,1,0,5344.32,0
1217,8206,519876,36,Travel,Marrakech,9385.33,13395.33,229,1,0,0,0,0,1303.59,0
1218,3032,923628,52,Auto,Casablanca,2438.1,9789.47,30,1,0,1,1,1,4046.7,0
1219,9436,952370,46,Auto,Fes,2370.92,5047.8,113,0,0,1,0,1,5673.31,0
1220,1271,419532,18,Auto,Marrakech,2713.23,3748.82,79,1,0,1,1,1,3346.55,0
1221,4511,312369,21,Auto,Tangier,14858.85,12858.1,148,0,0,3,0,0,2799.57,1
1222,2771,679789,45,Auto,Marrakech,11012.03,3476.2,57,2,0,1,0,1,13433.56,0
1223,5361,808669,35,Health,Rabat,28560.09,10096.16,177,0,1,2,0,1,1913.62,0
1224,8069,127043,43,Life,Casablanca,5770.84,14535.32,56,3,1,3,1,0,8820.08,0
1225,1920,133635,57,Life,Casablanca,30245.14,10726.73,56,0,1,0,0,1,14767.01,1
1226,9190,310387,36,Health,Rabat,3966.86,4236.22,153,2,1,0,0,0,8060.68,0
1227,4430,180691,72,Health,Fes,2561.34,4596.34,9,1,0,1,1,0,1474.04,1
1228,5435,599730,72,Home,Rabat,1762.06,1846.97,237,0,0,0,1,1,5508.76,0
1229,4760,919564,74,Life,Casablanca,2412.82,10450.44,22,2,1,0,0,1,12009.62,0
1230,3050,901798,23,Auto,Tangier,2559.05,8017.32,77,0,1,3,0,1,3682.14,0
1231,2165,193944,18,Health,Fes,1309.23,3493.84,165,1,0,3,1,0,2093.26,0
1232,9567,827467,25,Auto,Agadir,1467.38,3801.19,124,1,1,1,1,1,2021.33,0
1233,3033,555796,50,Life,Marrakech,6179.89,630.86,28,1,1,2,1,0,6781.09,0
1234,7467,615578,68,Travel,Agadir,1659.5,14687.08,142,0,0,0,1,1,3524.7,0
1235,1145,139236,60,Travel,Tangier,387.43,12506.26,158,2,1,1,0,0,2649.02,0
1236,5388,366294,38,Health,Agadir,364.49,6215.46,167,3,0,0,1,0,602.58,1
1237,8832,473513,41,Home,Fes,240.6,14218.3,185,1,1,1,0,0,29830.51,0
1238,9623,905855,42,Auto,Casablanca,544.03,10318.24,133,1,0,1,0,1,3589.29,0
1239,9896,628425,64,Health,Casablanca,706.33,11396.21,12,2,0,1,0,1,11093.05,0
1240,9173,654280,72,Home,Tangier,926.28,10359.35,163,2,1,0,1,1,18739.48,0
1241,3632,996972,74,Auto,Agadir,4201.68,11474.31,169,2,0,0,0,0,148100.12,0
1242,5494,215140,60,Life,Fes,647.81,2978.61,63,1,0,1,1,0,9719.49,0
1243,9056,275993,36,Travel,Marrakech,989.0,8654.77,170,1,1,1,0,0,6871.64,0
1244,8511,745513,46,Home,Agadir,330.9,12815.96,125,6,0,1,1,1,1043.38,0
1245,2828,572585,70,Auto,Agadir,1349.54,783.37,193,2,1,0,0,0,647.52,0
1246,5805,953349,27,Health,Marrakech,7105.8,2289.92,238,1,1,2,1,0,451.71,0
1247,1806,435834,73,Auto,Rabat,2898.51,4061.78,193,4,1,0,1,0,4149.18,0
1248,8486,396379,29,Health,Tangier,3289.15,4773.54,106,1,1,2,0,1,1811.63,0
1249,9202,310047,50,Travel,Fes,2973.98,3149.21,171,2,1,0,1,1,3024.21,0
1250,2868,643410,73,Travel,Tangier,637.92,9552.79,188,1,0,1,1,1,20689.17,0
1251,8878,386100,24,Auto,Marrakech,1825.29,4763.28,148,1,1,1,0,0,8240.03,0
1252,6690,163879,34,Auto,Fes,3886.14,2792.45,98,2,0,2,0,1,4847.32,0
1253,8827,682848,27,Health,Casablanca,9542.09,13634.48,119,0,0,1,1,1,5976.59,0
1254,6429,472454,48,Health,Casablanca,4611.58,10578.0,226,2,0,0,0,0,2448.8,1
1255,4564,824045,23,Home,Fes,8576.07,4067.85,191,4,0,2,0,0,3044.83,1
1256,2389,337268,34,Home,Tangier,809.58,5733.83,119,1,0,1,1,0,1232.76,0
1257,8274,579280,67,Home,Tangier,490.78,11241.39,152,0,1,2,0,1,10693.34,0
1258,1824,607656,54,Auto,Casablanca,363.98,11968.2,220,1,0,2,1,0,28873.73,0
1259,3265,887600,35,Home,Casablanca,7946.44,3058.32,203,1,0,1,0,0,19178.97,0
1260,1936,407268,43,Auto,Marrakech,529.73,14080.35,200,1,1,3,0,0,5038.29,0
1261,7402,791257,66,Travel,Fes,10657.79,11886.44,163,4,1,1,1,0,12794.61,1
1262,4845,770392,71,Life,Tangier,1745.54,12923.81,41,0,1,1,1,0,8469.11,0
1263,2796,414941,33,Travel,Marrakech,22081.86,2585.95,122,1,1,1,0,1,5841.65,0
1264,9245,921726,25,Auto,Tangier,1740.03,2578.82,16,6,0,1,0,0,6988.69,1
1265,8214,537043,41,Auto,Casablanca,1858.35,4927.85,122,1,1,1,0,0,1315.19,0
1266,1726,889948,30,Life,Fes,3230.41,1437.37,80,0,0,2,1,1,3040.86,0
1267,3736,250823,46,Health,Rabat,1812.49,1820.48,106,1,1,1,0,1,2484.35,0
1268,2913,654661,49,Health,Fes,4923.03,2576.5,6,3,1,1,0,1,1083.61,0
1269,8657,222026,41,Health,Agadir,850.94,10830.23,20,1,1,1,1,0,8750.67,0
1270,3466,130270,33,Home,Rabat,3727.9,938.34,184,3,1,0,1,0,9920.54,0
1271,8312,332931,28,Health,Marrakech,1210.74,1707.05,203,3,1,0,1,1,389.71,0
1272,9194,820177,49,Home,Rabat,2329.36,14190.66,136,1,1,0,0,0,4842.87,0
1273,8906,165184,23,Home,Rabat,572.38,1713.02,212,1,1,1,0,1,3501.53,0
1274,5876,607532,52,Health,Marrakech,8490.94,8293.2,224,2,0,2,0,0,2632.23,0
1275,8287,835053,50,Health,Fes,1944.96,9817.31,97,2,1,1,1,1,946.0,0
1276,1892,662167,35,Life,Marrakech,8948.94,14399.61,6,4,0,3,0,1,5222.68,1
1277,5675,411741,54,Life,Agadir,1231.08,13547.14,220,2,1,0,0,0,5007.61,0
1278,2933,103626,30,Home,Casablanca,2948.72,6889.9,8,2,1,2,0,1,3371.13,0
1279,2380,710224,27,Life,Casablanca,9055.49,14161.38,190,2,0,1,1,0,11032.18,0
1280,2290,595395,54,Home,Rabat,727.36,6767.86,14,3,1,0,1,0,10560.34,0
1281,2640,859161,43,Auto,Marrakech,1034.02,10213.82,131,1,1,2,1,1,762.76,0
1282,8490,705803,63,Home,Marrakech,7884.74,4264.32,130,3,1,0,0,1,10538.33,0
1283,2218,308137,34,Home,Marrakech,15016.73,9731.35,22,3,0,0,1,1,1889.64,1
1284,6016,679678,18,Life,Agadir,3039.51,8303.74,225,1,1,1,0,1,3741.27,0
1285,7881,847320,42,Auto,Agadir,931.24,9299.05,235,1,1,2,0,0,25548.16,0
1286,1954,678432,51,Travel,Fes,2035.47,10398.44,85,2,1,1,1,0,4706.8,0
1287,8291,244454,56,Travel,Tangier,31685.73,3015.1,198,1,1,0,0,1,13732.68,1
1288,1974,628313,27,Travel,Tangier,601.68,4868.31,232,3,1,0,0,0,3813.35,0
1289,5133,536442,37,Auto,Tangier,5617.17,11175.5,199,1,0,0,1,1,12536.23,0
1290,6370,441524,24,Health,Fes,3465.55,2875.45,134,1,1,0,0,1,4654.83,0
1291,4972,354043,73,Auto,Marrakech,744.22,5491.48,178,5,1,2,0,1,3755.77,0
1292,6295,743198,33,Life,Tangier,2045.63,10163.94,44,4,1,3,1,0,5557.01,0
1293,9228,562927,54,Home,Marrakech,341.9,14095.94,8,1,1,3,0,1,1605.52,0
1294,4020,720343,46,Home,Rabat,4212.72,1591.85,24,3,1,2,0,1,2935.2,0
1295,9987,488333,29,Life,Tangier,5012.16,7990.13,27,2,1,2,1,0,9054.66,0
1296,5036,830070,34,Life,Rabat,578.59,1687.63,181,0,0,2,0,0,11361.53,0
1297,6068,907827,65,Home,Fes,5813.61,5997.41,51,1,0,3,0,1,1975.3,0
1298,6233,897157,37,Health,Casablanca,1341.9,3043.1,156,1,1,2,0,1,27528.79,0
1299,1317,657749,43,Health,Agadir,1203.7,9916.86,187,0,0,1,0,0,29961.12,0
